caption.sv,uuid
"Schultz, Konrad Ragnar Daniel (1887 - )",d966d1d7-1723-4eb0-8e7b-da74c1697a75
"Schultzberg, Fabian Tobias (1829 - 1905)",29e00cde-cfd2-4b93-9373-98f0ca0891b6
"Schultzberg, Hilma Charlotta (1889 - 1981)",d63f15a1-1b27-41b0-b655-ffefaf62571d
"Schultze, Karl Gustaf (1882 - 1968)",6bcfa19f-6440-494b-b01b-3db41d8c23f1
"Schweitz, Arne (1928 - 1970)",10bc7156-1219-4000-9d9b-5d14770e0b14
"Schönwald, Carl Rickard Gustaf",24074c75-8cf2-4847-adf1-0d3b94112b38
"Segerberg, Olga Constantia (1868 - 1951)",e02f53ac-4448-4e3f-9f36-88532b758d03
"Segerholm, Sigrid Maria (1881 - 1962)",02f870e7-996f-4170-bb77-6d0ad19be4c5
"Sehlin, Lennart (1933 - 2002)",69746a02-7fd5-4b7e-aac8-bc560e8b251e
"Selander, Nils (1838 - )",dce732cd-4099-4a1e-8818-0fb199ec54c4
"Selbing, John (1908 - 2001)",600a73c4-907c-4c44-9c92-5222e6360941
"Selén, Carl Erik (1836 - 1903)",2d15aa70-6ce4-4747-b7f6-837ccdd02821
"Selin, Augusta (1870 - 1935)",e7023a17-2254-4844-b705-b6298fc079a3
"Selin, Hilma Wilhelmina (1862 - 1950)",9c8f9916-1da9-44fa-b5b8-5d59985d6e36
"Selldén, Sam (1880 - 1947)",c2f4a2f3-7c35-4279-85e5-b4f22ce69d0b
"Sellman, Ture (1888 - 1968)",85823a14-aa63-4f20-ae84-7b6554a0cdbc
"Sellström, Erik Rickard (1833 - 1868)",7ee66485-9b25-4506-a810-5d901f9b6282
"Sevén, Johan Adolf (1806 - )",d8ca7dad-ffc2-48ae-8287-732f9ec971bb
"Seyer, Frans Fredrik (1822 - )",4a54a55e-3047-4595-b985-80b6da7a9682
"Seymer, Hildur Kristina (1879 - 1970)",f2fe85a8-d1db-481d-afcd-058356e8188d
"Seymer, Signe Katarina (1886 - 1952)",c7c4c23c-cf1c-449d-8541-de7a1becaf82
"Silfverling, Olof (1865 - 1902)",c9e65841-2e19-4f1b-8482-ee9d372f3142
"Siljedal, John (1865 - )",d85675d3-0daf-48e7-8d3f-28c723fa85ac
"Simann, Enni Rivki (1891 - 1960)",2b884a1d-7877-4714-bc66-18d7837f5306
"Simdel, Sven Gustaf (1886 - 1962)",1f7acbe3-700f-454d-83c8-e630d52f8a92
"Sincelius, Friedrich (1885 - )",63008ba6-dcac-43b2-aa75-8887524c9fc1
"Sjöbeck, Mårten (1886 - 1976)",3fc5c2be-d8b9-4545-98ef-f153bb67e2ca
"Sjöberg, Alfred (1868 - 1948)",d83558e7-5bec-4c22-aed3-67eb6936a8a6
"Sjöberg, Axel (1865 - 1936)",cae596a2-d5c6-4b03-8b90-edfb94071728
"Sjöberg, Karl August (1866 - 1925)",3f91120f-501d-4ee2-b2db-5d9c3a0e2bc6
"Sjöberg, Knut August (1823 - 1924)",83d2a8e6-0865-4d7f-a8d1-84b89b5c4887
"Sjödin, Olof (1865 - 1950)",85f80346-e87e-42e8-886b-c3add2b96668
"Sjögren, Sigrid (1878 - 1960)",7c59172d-1d18-414c-af2c-3a4dba45d357
"Sjöholm Johansson, Astolf (1870 - 1954)",e0c5e786-b3e6-429f-9f08-c1d838313ec3
"Sjöholm, Carl August (1868 - 1939)",98c0cb2a-aad1-4755-8383-503c7a3cd427
"Sjölin, Hilda (1835 - 1915)",7113fdee-b3ab-4196-bb15-04e398d5e089
"Sjöman, Rosalie (1833 - 1919)",01963bc1-c286-4f4d-8626-33e1d50564ee
"Sjöqvist, Eric (1883 - 1952)",334fd341-46d3-4aaf-a3e2-bf939f108926
"Sjöqvist, Gustaf Andreas (1892 - 1951)",f37744b4-a656-4efc-a082-a475e2ac1ec3
"Sjöström, Adolf Gerhard (1878 - 1934)",ea161031-2248-4045-8af3-e419725564c6
"Sjöström, Lissy (1887 - 1961)",aa10e430-7af7-4edc-aa31-9d0ab94d5a65
"Sjöström, Nils Andreas (1846 - 1937)",4afd0162-cc24-4d23-b801-2ab599efaadd
"Sjöwall, Herman August (1869 - )",bd8f97a6-c8a1-4b00-991d-44eac3492c3c
"Skyllberg, Frans Theodor (1856 - 1925)",30a0b17e-994c-48d7-8240-d0fe00b70e48
"Smidt, Wilhelm (1869 - 1938)",57415c1b-769c-42e7-b530-7711508cb224
"Smoliansky, Gunnar (1933 - 2019)",9cd4a7b9-0035-4e3d-bf07-2b68b18856ed
"Sohlberg, Wilhelm (1861 - 1943)",f6c95a5f-468d-4175-b38a-01c171efee62
"Sonesson, Ester Elisabet (1903 - )",9a0f2a57-193c-425b-a6c9-8fb973947fa1
"Sorbon, David Alfred (1884 - 1946)",59769f1c-99db-431f-be13-b23ea950deea
"Sorbon, Johannes Efraim (1886 - )",e252a1db-cf29-43f9-8c65-e27040c58457
"Sporrong, Elin Carolina C. (1874 - 1939)",6862c42b-2c0e-465d-8eef-06524cadabb1
"Spöry, Rudolf Theobald Evald (1822 - )",f496336e-5d02-4a2e-8100-a044f1439b7a
"Spång, Gösta (1893 - 1968)",ddc08932-652c-4c13-bb13-5bf7fa98ba98
"Spångberg, Allan (1850 - )",89073133-d70d-4188-9d1d-088afb9092bb
"Stadler, Carl Axel Walfrid (1841 - 1916)",e78fe36c-d776-4d77-8f58-98c8e7c2e58d
"Stafhell, Herman Oskar (1853 - )",f574c967-2135-4d8e-88ec-9814b258bd0e
"Stahre, Adolf Wilhelm (1877 - 1957)",a0d640bc-ce12-4c22-a122-f48ad6a23d8d
"Stark, Carl Fredrik Emanuel (1874 - 1933)",bc01d2f0-9289-410b-ae0f-ab4bddc4d213
"Starkenberg, Sven Alexander (1927 - 1959)",46465a7b-e3d4-4f52-a4ba-b7eaa0d7710b
"Stave, Herbert Astley (1878 - 1937)",c4147cb0-a27f-4bc9-8b74-f2b6621b4ba3
"Steen-Möller, William (1863 - 1926)",aafec1b0-43c4-484f-bcac-43f891d5eea0
"Stein, Karl Efraim (1869 - 1953)",efea35ef-76ff-4f70-a511-b57a08cf2c37
"Stenbeck, Ester Aurora Henrietta (1877 - 1959)",875f4c0d-4c09-4d22-8c8f-9402d3f7386e
"Stenberg, Erik Edvin (1901 - )",d8a836d9-44bc-40ef-974f-92923ceee3f8
"Stenberg, Johan Alfred (1843 - 1925)",d5806199-a518-4627-bfa1-d8ff26773095
"Stendahl, Mats Adolf (1893 - )",bcc5f1cd-001c-4d98-974a-0218cf467c67
"Stenhardt, Karl Johan (1894 - 1983)",90f1b602-9a1a-44d5-a08e-6af85eea4043
"Stenholm, Per Axel (1868 - 1945)",1088ad15-b982-4365-86f5-c919aeddddb5
"Stensberg, Arne Sixten (1904 - 1937)",2e3353ec-3246-407f-ab37-cf19e32b51e8
"Stensburg, Efraim (1887 - 1956)",5a2895dc-5fc3-4bdf-bc9a-0c83149ce3ff
"Sterner, Agnes Maria (1859 - 1946)",f6ee55d0-f89f-4643-9e61-a723595cb6ab
"Sterner, Johan (1866 - 1936)",708d9918-3cb7-4220-aae3-e56ba0dada9b
"Sterner, Svante Wilhelm (1866 - )",cdf35689-3f2e-4fe9-9f47-731d46c96923
"Stjernberg, John Walfrid (1893 - 1965)",6bdfb6da-2c15-4c95-9f0e-555021c86b35
"Stjernström, Sven August (1850 - )",6237670e-7d1d-44de-a0a7-7476020afe05
"Stolpe, Sigrid Maria (1877 - 1913)",1fbf3e69-0cb3-44f3-a68f-f6d3e9b70f02
"Strand, Gottmar Mauritz (1890 - 1959)",b441a8eb-97c7-4eff-8184-8903a72f6704
"Strandberg, Agnes Charlotta (1893 - )",2659d3fe-020b-4b3f-8a91-1ba38f08722b
"Strandberg, Benedictus Petrus (1840 - 1909)",826c35e6-14cb-49f4-af3a-e86391ce21c2
"Strandberg, Emma Ultima (1841 - 1922)",f6f7e320-a99a-44b5-81db-2a8ce79b243b
"Strandberg, Gustaf Anton (1881 - )",ee4a6a13-5854-4280-acdb-e93998f64814
"Strandberg, Karl Otto (1915 - 2003)",49c20e7e-4ec1-47c0-ab04-05becf785934
"Stridlund, Hans Johan (1868 - 1948)",d6efe9ff-25d6-4df4-a296-80b1a7b886d3
"Strindberg, August (1849 - 1912)",291ad5e4-1169-4f50-8fb3-6a82308c4ff6
"Strindberg, Magdalena Elisabeth (1857 - 1904)",d094f278-d89f-4279-825e-1f397af6d099
"Strindberg, Nils (1872 - 1897)",89f12ed3-46c1-4bba-b20f-2b2c3a8afcd9
"Ström, Emil Ludvig (1872 - 1947)",ee98eefb-e234-4e99-8b60-8c272f9ca87c
"Ström, Johan (1855 - 1896)",51c1118b-eda2-4880-b431-aedc3995a751
"Strömberg, Beda Sofia (1890 - 1970)",5d7be491-528d-40b7-80f4-f7562f3c5727
"Strömberg, Sigrid Charlotta (1895 - )",980f8785-b4c3-47e7-b56f-f23e542508f2
"Strömbäck, Carl Johan (1848 - 1922)",3afcd1cc-7aa1-47d6-b387-b37a0269ff03
"Strömgren, Gustaf Fredrik Emil (1888 - 1959)",2fa8f7bc-e791-41f2-83d8-77b44ba08340
"Strömholm, Christer (1918 - 2002)",a6105978-6e88-4a34-abf9-8301cb8bfd01
"Stölten, Christian (1866 - 1939)",ef096230-3bce-48bd-b90a-badc23be5ce9
"Ståhl, Anna (1858 - 1923)",29f0530e-35c8-48f9-a815-cab4e048532f
"Stål, Ivar (1862 - 1929)",99ef5ecd-0376-4c6e-8015-2d9a6d3ec09c
"Stålberg, Karl (1889 - 1974)",6f9c7106-b98b-4d51-a248-f3dba9dc93fd
"Sucksdorff, Arne (1917 - 2001)",d69c1424-1d5e-42d7-8e0a-e8b7d47b8491
"Sundahl, Sune (1921 - 2007)",63b3c7b1-61af-4760-892c-fd20be3f3f0c
"Sundbeck, Calla (1867 - 1930)",0ad132ef-9d45-4a0d-b8b8-b495cbdd11b8
"Sundberg, Anders Sten (1894 - 1951)",2867f098-7dea-4f64-b2e2-2c0e7f688e4b
"Sundberg, Anna Sofia Eugenia (1874 - 1956)",7eaf3e41-bf0d-4fad-baef-f5784a4bc5d9
"Sundberg, Hilma Maria (1849 - 1901)",3f2f2190-2887-44c4-a94e-8ad8555e1937
"Sundberg, Johan David (1835 - 1906)",33269862-9e4d-4b56-a80b-5f9fe692c1f2
"Sundberg, Olof (1871 - 1918)",b75239ea-4f1a-445d-9f48-81fbd29f5ea5
"Sundborg, Agnes Sofia (1875 - 1961)",a879097b-3fa9-473b-8125-465805c97d83
"Sundbäck, Erik Tobias (1884 - 1948)",89a8ea0b-22d1-410c-ad61-f00e22dd24af
"Sundevall, Ebba (1874 - 1943)",5622103c-f759-49d4-9a29-8bb21af6e548
"Sundgren, Gunnar (1901 - 1970)",6ba53a88-4baa-4ad1-8636-5464c6be3576
"Sundien, Anders (1870 - 1919)",c72e37ba-3cdc-4a5a-8c1e-385e7dc5b9bf
"Sundqvist, Axel Georg (1897 - 1960)",24ed4828-8c22-498a-8840-8acbf46b5966
"Sundqvist, Jan Torbjörn (1946 - 1980)",cabd53bc-ae74-4f08-a12e-a6cde8904225
"Sundström, Carl Alarik (1854 - )",5d1e44f5-9c79-4fc2-94c9-f635777c5f6f
"Sundström, Erik (1866 - )",d269f628-b023-4144-8c3b-88f8197959e1
"Sundström, Ester Lovisa (1878 - 1965)",961832ab-4ba0-4328-af19-436bca1ca262
"Sundvall, Ragnar (1915 - 1995)",5cdd3ee2-c999-4145-9299-fccb2866e05a
"Sunesson, Erik Anselm Emil Hernold (1886 - 1995)",2b75cc1b-a001-421b-b8fd-c203657dfc76
"Svanström, Ester Maria (1894 - 1952)",c5449ace-2877-42b3-9414-3b42c590f44e
"Svanström, Kristina (1877 - 1916)",412da970-30e5-4d97-8ac6-75f9e3a5e513
"Svanström, Ulrika Charlotta Olivia (1838 - )",3d7292ef-9e6e-4ecf-9fd6-37ba554988b1
"Svantesson, Anna Hildur (1891 - 1962)",b6494d58-965b-4c50-bec3-e4c21def37ca
"Svantesson, Fritz Gustaf (1888 - 1950)",419958da-1795-4085-a185-c3aed205f46a
"Svebilius, Clara (1813 - 1892)",754e8c15-49f8-4bb6-90db-2ecb82d97aa6
"Svedberg, Klas Elov (1906 - 1968)",7de89b0d-f292-48ec-ad2b-85050f8cdbd0
"Svenson, John Harald (1884 - )",ec3335e5-8109-456c-a736-45c0cb0612a4
"Svensson, Anna Mathilda Josefina (1849 - 1937)",aea50f40-8434-4b77-bdb0-029c60078601
"Svensson, Erik ( - 1919)",8fbc6348-8989-48b3-bca2-73f2d7221698
"Svensson, Erik (1892 - 1914)",b5cbfda0-ac50-433c-977a-f3fa3791741f
"Svensson, Henning (1893 - 1964)",8f940ec8-1fdd-42f0-be45-a2b3d3212502
"Svensson, Hilmer (1859 - )",b81394e0-b427-4702-b4a3-275aaac61091
"Svensson, Lars-Erik (1930 - 1974)",a29aa14c-8418-4a78-89f5-2f659b6bde37
"Svensson, Maria Lovisa (1873 - 1936)",92490572-b6ae-4194-a3bc-70b649cb60a3
"Svensson, Nils Martin (1887 - 1951)",beed345b-b558-47e2-9072-08d4a7ef5bf6
"Svensson, Per Oskar (1873 - 1925)",52928657-1ac7-44f2-bb7a-62daaee00ed7
"Svensson, Sven Artur (1910 - 1982)",e497965f-54bd-4b97-bd8e-a906c46c42d9
"Swalin, Alma Ellida (1872 - 1954)",fb2dcb72-8053-45e3-ad14-bebf9e3525b5
"Swensson, Adolf Lorentz (1867 - )",55aaf5b0-a27c-4382-afdd-74e65285f322
"Swensson, Alma (1872 - )",0d9e4210-8316-44c8-9cda-1da909cc0f39
"Swensson, Maja (1885 - )",d77ebf7e-746a-446a-a405-23474b32d66c
"Swensson, Nättie Susanna (1894 - 1973)",8ddd8f4f-0c73-4e10-bafe-57122db1126f
"Swensson, Sigurd Bernhard (1886 - 1943)",7c263501-ecbe-4874-b979-9ba3cae302d5
"Swensson, Swen (1857 - 1910)",a1976441-54c8-4425-adb1-d805170a304e
"Swinhufvud, Axel A W (1888 - 1978)",642cb618-467e-4b98-b660-29df81a16af3
"Sylvander, Herman Ludvig (1883 - 1948)",8134e6af-81bb-4d8b-9d39-726968d54e37
"Sylwander, Herman (1883 - 1948)",3900958e-6925-454e-9f27-60fd5611b0bf
"Särnmark, Hilda (1868 - 1931)",516bbf00-b084-473c-9896-f5870c75174a
"Söderberg, Bror Oskar (1919 - 1986)",ba092a54-1c4d-494c-ba4e-5f558bdd339b
"Söderberg, Carl Anton Mathias (1841 - 1902)",23a3dea9-635c-4af1-8dd9-8d220934f22c
"Söderberg, Carl Fredrik (1868 - )",a9f5da98-1eb2-4542-a431-48b648bde90d
"Söderberg, Ernst Bertil (1904 - 1969)",13fc801f-7449-48ff-9f9d-3f06ea3f9e64
"Söderberg, Hilma Carolina (1846 - 1939)",cded5197-f14e-4fbc-8ab4-4c562f9f775a
"Söderblom, Johan Brynolf (1865 - 1926)",8bb804c1-ef0f-4381-87b0-e88edd80e9c6
"Södergren, Anders Ferdinand (1811 - 1892)",7d6aa6a3-264e-4a5c-9edb-c6e503f88a3d
"Söderling, Martin Allan (1908 - 1985)",f4abdc3b-e69f-4868-89ce-64be5157b6ce
"Söderlund, Ester Augusta Lovisa (1880 - 1940)",32bc03df-bc7e-4ba9-9ca5-c3f0c5b407d4
"Söderlund, Gerda (1874 - 1949)",d8f65d46-95d0-423d-8cc1-091eea746b7d
"Söderlund, Sara Katarina (1873 - 1953)",fb6b8785-e505-470f-b89b-febac7f364e7
"Söderqvist, Ida Carolina (1860 - )",559e7d2d-9d5c-471a-b691-24935479afe8
"Söderqvist, Kurt Roland (1929 - 1947)",5e931402-50b7-4bba-b17b-b564c0a4c3a3
"Söderqvist, Lars Johan (1865 - 1939)",df980240-20f5-43bf-951c-dcb0a3562f57
"Söderqvist, Rut Elsa (1881 - 1947)",ba3968fb-d265-4a70-adc1-79304b4b41b1
"Söderström, Frithiof (1851 - 1919)",6b5746e6-e817-4c6b-9ce6-055693534556
"Sörensen, Lars Petter (1872 - 1965)",7dd7b94b-2909-4662-a2b4-93ac75318b4a
"Sörensen, Sören (1811 - )",9aae76d9-82ca-4273-a61e-6201eefebb47
"Sörlin, Åke (1921 - 1999)",ca9aa40b-4d07-400c-ade5-0dc97947b9f1
"Sörman, Johanna Maria Olivia (1890 - 1935)",cc1b1b64-3b3b-46fb-83a3-73432827a5d5
"Tallroth, Ellen Lovisa (1866 - 1945)",d6894f8a-a7c9-48b1-9abe-87d88e421677
"Tapper, Thyra (1884 - 1919)",2ffecbb2-f45c-4f37-b4a3-ab3a01676f0e
"Tappersson, Iris Elisabet (1888 - 1968)",ddb1468d-1c75-4532-aa1c-e56705860444
"Tegman, Elma Jacobina (1893 - 1973)",9e084cc5-3f98-429a-b43a-4feef1faa329
"Tegner, Elsa Maria Eva (1892 - )",2e0075ae-1891-4c2f-9acc-e601d6720957
"Tegström, Henny (1872 - 1943)",09d00a55-e439-4ffe-811a-9517fafe8e90
"Tesch, Maria (1850 - 1936)",bbaeb717-40d1-4326-9381-fc7c132af8ab
"Thelin, Augusta (1866 - 1947)",efd64b0a-a07c-47ff-9123-3d4d7a778ee6
"Theodoridis, Georg Jean (1871 - )",55495797-df4d-4c9f-baea-34144693025f
"Thermaenius, Alfred (1870 - 1949)",9d66b979-b328-41ea-9f5a-9e3e271cdab0
"Thillman, Lovis (1844 - 1939)",66202e87-c5d9-44e2-b603-e352d6be8790
"Thiodolph, Mattias (1825 - 1910)",3c91ca10-5a42-4696-b8c4-b7d1dc08836e
"Tholander, Ellen (1888 - )",781d08f9-76e8-4b90-9888-b8439fc002d4
"Tholff, Ernst (1879 - 1954)",ddfa9b69-262a-4f91-86e2-348eca635ee1
"Tholff, Ernst Gustaf (1879 - 1954)",a030627a-85ef-4a8e-844b-63eb4cbe80fb
"Tholin, Ester Augusta (1872 - 1950)",5de44cc2-43f9-481d-b7a0-2513d4f55d0f
"Thomasson, Nils (1880 - 1975)",5503c6b6-71cc-41a9-a17c-5010eb486555
"Thompson, Martha (1879 - 1967)",bb446fcf-5e94-414c-9c12-59d3d33c44a9
"Thorell, Erik Herman (1896 - 1984)",0017693f-07ed-46ae-a5b4-f26cde3db80d
"Thorén, Per Adolf (1830 - 1909)",2af742ea-4f4e-4563-b4ef-7b47514f5876
"Thorin, Ingeborg Maria (1896 - 1979)",61af5cbb-ac12-4f60-9e1d-9f808a6635b9
"Thorin, Johan Emanuel (1862 - 1930)",40042505-b45e-4c32-9a0e-8c12cbc7fc07
"Thorncliff, Karl Konstantin (1865 - )",803179c6-390e-4f9c-9fbe-14ba5a263379
"Thorsoe, Carl Johan Teodor (1870 - )",cbc0edaf-fda4-4cb7-bc65-d0e9d9a96cd4
"Thorssin, Hildur Ester (1881 - 1956)",f0050b3f-40b2-48b1-bbd3-38207d6b533f
"Thorvall Wienecke, Johan (1841 - )",04e9d5dc-38d7-4a5e-b264-fe9848734dbc
"Thunqvist, Anders August (1887 - 1960)",7aa43ba9-205e-450c-ba2e-dfc23edbbed9
"Thyboni, Olga Gella Matilda (1873 - 1954)",136f9df7-5219-401d-8a4a-6cb6aafd96a8
"Thålin, Lars Hugo (1864 - 1901)",0599bb3c-c9d8-46aa-a29e-ceb0be426cc8
"Tibbling, Anna Margareta (1890 - 1918)",8f20730a-d2eb-4c4a-828d-49ead4014593
"Tidblom, Karl Johan (1872 - 1931)",7ce21595-0801-4c6b-800c-efd0b0b407e0
"Tideström, Elisabeth (1862 - 1929)",cfe745ab-5487-4761-88f4-f44b76747eda
"Tideström, Wilhelmina (1863 - 1929)",1a3ad047-a914-4791-963c-b5d90e39553e
"Tiger, Anders d.y. (1869 - 1943)",93782c50-1703-4b73-ae9b-b0c79d66e2d8
"Tilander, Ragnar (1902 - 1992)",c001f98e-1bbe-462d-ad04-42c167f080ea
"Tillander, Jenny (1869 - 1968)",4fddd8b9-0cd9-413a-b867-774f38713412
"Tillberg, Anna Teresia (1870 - )",79291f9b-037b-4f78-a6bf-30bef19dfd4c
"Tillhagen, Carl Herman (1906 - 2002)",716c69f2-9518-4d93-a094-ea9ce015aaa1
"Timm, Eva (1873 - 1965)",da24ac0d-5c7a-456a-b883-369aacbc53bc
"Tisell, Hans Georg (1932 - 1964)",0086d2fc-9a87-4737-b695-85b1548a2f4d
"Torgén, Per (1969 - )",4a4a4108-c877-42a1-ac83-5b0e9e5e1ae4
"Torin, Kaleb (1873 - 1940)",c6064edf-65f9-4aa4-8238-1d618b5e9647
"Torsslow, Maria (1870 - 1936)",eedb75f1-2b7d-489c-8a0e-5c6ef474ef0b
"Trapp, Håkan (1938 - 1967)",63d26391-4c08-4bc5-9828-e27159cf74f6
"Trimboli, Giovanni (1929 - )",39025e5d-7a7c-4fee-832e-5aee6b29b94f
"Trobäck, Mozart Theodor (1885 - 1946)",2fb737b1-13d6-4150-85bb-9660b5d116d7
"Truvé, Florence Ester (1876 - )",52dd328f-7a55-404d-a3eb-5e55d757bce0
"Tryggelin, Erik (1878 - 1962)",37c6db6e-f14f-4b19-aeba-98a58dfbd351
"Tufvesson, Olof (1869 - 1948)",ee74ec3b-735f-4908-92b0-14e62218b6fd
"Tullgren, Sofia Wilhelmina (1847 - 1923)",e7e0ce75-6930-4aae-956e-b7a8b8fc5a2a
"Tunbjörk, Lars (1956 - 2015)",5b3442ef-fde3-457f-ba34-300ab45ec5f9
"Tunell, Gustaf Herman (1861 - 1935)",378dc10a-1dc0-4767-a2df-77da945a57de
"Tunström, Valborg Hellevi (1900 - )",23397ee9-2ac8-49e5-b7da-da5abc79c811
"Turé, Anna Gustafva (1870 - )",995eb761-aac1-4194-9f73-f9edca6b922d
"Tyberg, Natanael Simon (1865 - )",29fe13b9-2965-41f5-9261-a013bfa31a46
"Tynelius, Nils August Reinhold (1856 - )",727e5ab6-5581-40ac-a229-92a696fdb1b8
"Törnblom, Arvid Ferdinand (1880 - 1954)",664f84c3-149b-401a-8c8e-4d92c5d15f27
"Törnqvist, Gustaf Hjalmar (1874 - 1960)",12021a66-03a8-4b91-92b5-ea666e275961
"Törnqvist, Ivar Albert (1871 - )",b6c48f53-ea25-4527-976d-5e865f01dcac
"Tåhlin, Hugo (1864 - 1901)",2d1ff75c-658c-4780-9992-b0393314f919
"Uddén, Albert (1831 - 1909)",f3903071-3b7e-48b7-91e0-79c7368b1500
"Udén, Fritz Gustaf Samuel (1889 - 1956)",409ecdef-cf30-4a6a-a272-7d48516803f9
"Uggla, Carl-Albert (1906 - 1974)",053b0fb7-1ff8-4cb8-9d69-c2257439bb1d
"Ulander, Tore (1868 - 1940)",665a920a-0662-4730-8359-6fd5bf0dd18e
"Ullström, Rickard Ture (1834 - 1914)",2ddfaf91-6235-4e81-8bc2-1f1032b4c6db
"Ulmerud, Tage (1915 - 2010)",3fa3917b-b652-4ca5-9387-85a612ec4708
"Uppström, Tyra Ellen Maria (1885 - 1952)",726f0cb9-c796-40c4-98d0-63603254bafc
"Vagel, Julius Teodor Gustaf (1818 - )",4147d38a-4399-40a4-9b4b-cd0db6303be1
"Vahlbom, Augusta Ulrika (1865 - )",3ee96ec6-de36-45b4-a73c-c088a29838f4
"Valerius, Bertha (1824 - 1895)",d039f7ac-bf71-45e8-93aa-f26929c1b079
"Van der Hage, Ellen (1886 - )",a8c5902a-3d12-4f12-bc82-16d66b7352d5
"Verner, Selma (1874 - 1953)",ca6bc79b-9da1-45b3-8ede-d83ca61804ff
"Vestling, Jon Anders (1848 - 1929)",a4faeb0e-4961-4c6f-b7a6-4d1b358e96fc
"Vickman, Johan August (1848 - )",d432aaac-cf97-447b-8b94-42131a1b2314
"Victoria, drottning av Sverige (1862 - 1930)",72bfd9eb-55f4-4506-9162-e0462c269ccb
"Vikner, Johan Alfred (1859 - 1899)",ac81461c-bcaf-4eee-b5b8-dc09376fe07c
"Vikner, Karl Gustaf (1855 - 1926)",a7be89d8-7800-4f88-a5c9-8b4eaf38bd7d
"Vikström, Jonas (1844 - )",7f445bbe-ba62-4fa2-9699-f64fb7abedf2
"Vildén, Adolf Martin (1890 - 1947)",36cfa52c-95b4-48b4-8dde-6aed9d56b9be
"Virenius, Hilma Sofia (1874 - 1942)",e23dc286-4baa-4911-a98c-0aaf139212d0
"Volfenstein, Robert (1891 - )",b0ae50dc-6c58-42de-8927-be6b9b98c3ce
"von Düben, Carl Gustaf Wilhelm (1816 - 1897)",db2384b9-04ef-41ab-ac9d-58b12a9c82be
"von Düben, Edvard Vilhelm (1865 - )",175d79e5-6e28-4ba2-9b93-5460e5c50cd6
"von Düben, Gustaf Vilhelm Johan (1822 - 1892)",a32e33b4-0d4f-4332-8b70-45521bbc67e4
"von Düben, Lotten (1828 - 1915)",8ec81521-77e5-4e89-acf2-76ba687c8ffd
"von Knorring, Caroline (1841 - 1925)",4f6b20b6-76e7-48bd-bad2-48e9ef36ff87
"Vought, Alfred Johan (1835 - 1900)",82a5a329-eca6-46ca-84db-3034699fe344
"Vougt, Johan Alfred (1835 - 1900)",adea40be-c57a-4cae-8792-38a37027c763
"Vretmark, Tor Viking (1879 - 1931)",d1c5d658-f6c5-4dfa-9f88-07edc8b20aca
"Wadin, Agnes (1873 - 1957)",714ddb60-ae00-429f-b607-23a902163aea
"Wadström, Jan (1939 - )",f5fa1586-78de-4408-b4e1-a01076bdeff2
"Wahlberg, Amanda Charlotta (1836 - 1917)",d5909ce4-1d48-49c7-b012-ac27c82f89b3
"Wahlberg, Arne (1905 - 1987)",3db5e28c-39d1-41f9-9cf0-2d3ea45c5dca
"Wahlgren, Gottfr. (1872 - 1953)",e6d42b2a-ac29-4083-8fff-e02911e0e7c8
"Wahlgren, Otto August (1851 - )",b59be1fd-f091-4144-bc79-34cd01420020
"Wahlin, Axel (1869 - 1946)",14f5b73c-e305-4ea0-811c-e06d35cdd424
"Wahller, Alfred (1864 - 1950)",7c49dd55-2ec9-466d-ad34-ab72c0dcac2d
"Wahlström, August Frithiof (1842 - 1907)",d8ce8669-102d-44d0-a409-bc6a3496be94
"Wahlström, Clara (1860 - 1893)",b4b92319-745d-4873-aac5-d1bff256afab
"Wahlström, Karl Emmanuel (1880? - )",5ecf6f1e-5915-401c-9626-d8fdbefacb11
"Wahlström, Walfrid Gideon (1875 - 1947)",95926f8d-1086-4e75-9cd2-6eb1efb82f00
"Wahrolin, Axel (1832 - 1895)",a616773c-fe42-474a-a50b-f8f9e215dea5
"Wais, Axel (1833 - 1904)",97c3c9e1-8d65-4a09-9172-9e7504e66a64
"Waldén, Bertil (1901 - 1963)",46c50585-9ecf-4cb7-9553-fe593d15dd3b
"Wallberg, Karl (1887 - 1936)",66d473d9-e541-4439-97f9-c16133009c5e
"Wallén, Annie (1880 - 1931)",33556e09-fb23-46bf-b3c2-08af1c0f9b7e
"Waller, Anna Wilhelmina (1860 - 1941)",78736b73-aa14-4c2a-8c06-189633541971
"Wallertz, Rudolf Werner (1868 - 1945)",55809f71-8862-4ddc-b0e9-15b73e9294da
"Wallgren, John (1864 - 1917)",a69293a9-851a-4475-9f31-10bfc074aaaa
"Wallgren, Therése (1859 - 1942)",62e7bc1f-d332-4686-aa44-eedca973c19c
"Wallin, Amanda (1859 - 1924)",3a6ae4d7-342a-47c7-a657-61d770928268
"Wallin, Annie (1880 - 1931)",a70ec828-1053-4074-8cb6-a834243e37b1
"Wallin, Hanna (1870 - 1922)",adbe9bba-76c4-4c9e-a949-2176d1c325c1
"Wallin, Knut Axel (1876 - 1947)",5bba3e0a-16c0-45c6-a0a9-08f63baea2db
"Wallner, Lars Gustaf (1884 - 1964)",05ad81ed-eb9a-4295-b918-99a7699a3684
"Wallstén, Jenny Alexandra (1877 - 1961)",9163ace1-9b82-4bdc-ae72-85031c9f80e9
"Warnström, Agnes Emma Evelina (1866 - 1903)",aa933323-c67b-4b4a-8bf4-8c0cc8efed22
